tweet_id,agreement,num_labels,label,tweet_id.1,user_name,user_id,in_reply_to,retweet,friends,followers,status,verified,tweet,protected
473765057092784129,0.6666666666666666,3,0,6.59e+17,JaJahIrie,28189478.0,None,0,391,410,44913,0,"Police scared to do their ""job"" because they want authoritarian power wth immunity. Here I thought we cherished freedom in this country.       ",0
564137513833738240,0.3333333333333333,3,-1,5.6e+17,nicksmithnews,525945247.0,None,0,4818,3180,38315,1,".@HealthySCC ""#Measles Vaccine is SAFE  EFFECTIVE &amp; not just for kids."" Need a booster? http://t.co/TPuk701rNu #mapit http://t.co/yRKru4Njpr      ",0
562613759273758720,1.0,3,-1,3.55e+17,MaijaEhlinger,411763245.0,None,0,463,479,2252,0,I ran 4.824 @CharityMiles to help @ShotAtLife vaccinate children worldwide. #EveryMileMatters Because running makes everyone happy :)       ,0
571766364010106880,1.0,3,-1,4.26e+17,DJMP1914,142852723.0,None,1,168,303,27840,0,@BobbyAuthentic: @DJMP1914 @flock561 Shoutout to the crew #MMR #MuscleMoves #MusiqMind #GalatHitz @GalatHitz Stay on the #HUSTLE       ,0
531160572822556673,1.0,3,1,5.07e+17,evae1960,74225171.0,None,0,774,2271,17052,0,Researcher Says CDC 'Chose to Cover Up' Data Linking Autism With Vaccines...but... http://t.co/AilsaDsvYH via @theblaze       ,0
525800644901224450,1.0,3,1,5.74e+17,49ersgirl4ever,2983563878.0,None,0,52,246,5113,0,Benefits of music: - Stress relief - Boost immunity - Reduce heart disease - Enhances emotional strength - Boost self esteem       ,0
689267672865886208,0.6666666666666666,3,0,5.64e+17,Michael_Shibley,269915733.0,None,0,375,470,8898,0,I wonder if the anti-vaccination people just thought the Iron Lung was a good look for sick children.       ,0
403469010131755008,1.0,3,-1,5.98e+17,LegiScanOK,104729708.0,None,0,730,1,78898,0,HB1902 [Enroll] Motor vehicles; providing civil immunity for removing child from motor vehicle using forcible ent... http://t.co/92DbDaVMmo       ,0
420297767680888832,0.3333333333333333,3,-1,4.95e+17,GSIB2453,2275654446.0,None,0,96,2760,1364,0,BBC News - 'Milestone' for child malaria vaccine http://t.co/PHhzOXGrYm It's not THE vaccine for malaria  but it is A vaccine for malaria.      ,0
558786284399759360,1.0,3,0,5.63e+17,Trez56,275790924.0,None,0,205,968,12411,0,I think there needs to be a law that parents get their kids vaccinated. It's irresponsible not too.       ,0
590954140328599552,0.3333333333333333,3,-1,2.77e+17,theKantoarbot,61366128.0,BrianSozzi,0,2062,3401,36113,0,@BrianSozzi guess who was third largest buyer of $mmr ahead of $fcx deal? None other than #saccapital       ,0
507005915682603008,0.3333333333333333,3,-1,5.64e+17,SanDiegoCP,60115647.0,None,0,3783,20,247037,0,UC System to Require Measles Shots http://t.co/pY1nxpKZqZ       ,0
563359746254987264,1.0,3,0,3.41e+17,LLCroJ,17640409.0,UberFacts,0,209,120,10587,0,“@UberFacts: On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.” I'm immortal      ,0
509905401236979713,1.0,3,1,3.71e+17,danielpbarron,27452535.0,FreeTalkLive,0,779,16,14906,0,@FreeTalkLive There is a statistically significant chance of an individual getting permanent brain damage from receiving a #vaccination.       ,0
256504665569644544,0.6666666666666666,3,1,4.19e+17,anphoto,26852442.0,None,0,89,189,394,0,Those who didnt get their kids vaccinated because of Jenny McCarthy will never fall for a celebrity's medical advice again. #sarcasm       ,0
443937641575489536,0.6666666666666666,3,0,4.99e+17,stucknation,1366965672.0,None,0,3902,3529,10815,0,By letting Nixon off the hook for massive criminality he was granted a kind of sovereign immunity in life and historical ambiguity in death.       ,0
557764383297011714,0.3333333333333333,3,-1,5.61e+17,LosAngelesCP,55218049.0,None,0,5649,24,342481,0,Cal State Long Beach student infected with measles; 20 others at risk http://t.co/vxEpKXXhyV       ,0
544280862351962112,1.0,3,0,4.84e+17,new_orleansjazz,269842410.0,None,0,1219,1934,87038,0,.@JennyMcCarthy RT@USATODAY: Study finds no link between immunizations and autism http://t.co/xVt9yMIxsr http://t.co/tKm0z7jMwl       ,0
563839205302755328,1.0,3,0,5.63e+17,heru41,57440158.0,None,0,1141,1334,31335,0,A Chart showing health Conditions ..Vaccinated vs. Un-Vaccinated Children http://t.co/mKDhQxwisT       ,0
228879605090643968,0.6666666666666666,3,1,8.14e+16,enoogs,22645329.0,None,0,828,1055,26593,0,the enemies of science “@brianwood: Measles outbreak in Brooklyn thx to anti-immunization parents. If my kid has measles I will kill you”       ,0
552580412719890433,0.6666666666666666,3,-1,5.78e+17,SeattleSD,227873052.0,cher,0,160,159,7339,0,@cher we are all drowning.....if you truly hate measles  rhubarb      ,0
182850495189237760,0.6666666666666666,3,1,5.59e+17,davidtmccarty,430028245.0,None,0,1740,1979,13187,0,We spend millions on vaccines in the 3rd world but douchebags in the US are going to infect us with their diseased kids. #vaccineswork       ,0
560961456238510080,0.6666666666666666,3,-1,5.81e+17,nerfherder73,40679921.0,TheShaggyMarlin,0,4105,2658,92925,0,@TheShaggyMarlin Wow. We agree on something. I'm a firm believer in vaccines. Both of my children are up to date and on time.       ,0
766086242622590976,0.3333333333333333,3,-1,6.62e+16,MedicalBrief,237710227.0,None,0,1943,2408,24722,0,U.S. on track for most measles cases in a decade - USATODAY.com http://usat.ly/irEuv5       ,0
429563243170766848,1.0,3,-1,5.58e+17,halreniff,1487701921.0,RenoWilson,1,717,42,80,0,@R2theENO should have entrusted the cure to The Courier. #TheCourierMovie #measles       ,0
543070339300085760,1.0,3,0,4.61e+17,ColumbusCP,63964871.0,None,0,1501,11,197836,0,Immunization Clinics Wednesday As Measles Outbreak Spreads: Ohio health officials say a measles outbreak that... http://t.co/JC5s4P3CfS       ,0
564830888735694848,0.3333333333333333,3,-1,3.84e+17,CoachLaurieAnn,387967046.0,None,0,209,119,283,0,"H1N1 vaccine has caused serious reactions  yet is included in all flu vaccines. Baby Owen's story: ""Bad luck      ",0
715574398044930048,0.6666666666666666,3,-1,4.23e+17,THEREALDJCOUNT,34955556.0,None,0,463,235,10421,0,Ok y'all I need some help...I gotta take my daughter to get her immunizations today...pray for me. #Fearoftheunknown  scabies..And he can pay for them!     ,0
550515653023891456,1.0,3,1,5.53e+17,LosAngelesCP,55218049.0,None,0,5649,24,342481,0,9 cases of measles confirmed in California: There have been nine confirmed cases of measles  the California… http://t.co/Pri0C2zyjw      ,0
563843096333389824,1.0,3,0,5.63e+17,speakology,129940028.0,None,0,993,1817,108915,0,A High Number Of California Child-Care Centers Have Low Vaccination Rates http://t.co/m0HIu5yOKs       ,0
380277979621765121,0.6666666666666666,3,-1,1.85e+17,Riss_Willett,288549846.0,None,0,1089,2686,83442,0,Well Troyzan is really Safe Now lol. Hidden immunity idol and immunity necklace. Nice Job Troyzan. #survivor       ,0
